,avg_pace,meters,name,pace,position,spm,time
0.0,294.0,5.0,ИТМО-2,123.0,8.0,0.0,202.0
1.0,160.0,10.0,ИТМО-2,100.0,8.0,48.0,302.0
2.0,125.0,15.0,ИТМО-2,100.0,8.0,48.0,402.0
3.0,125.0,22.0,ИТМО-2,86.0,8.0,44.0,502.0
4.0,111.0,28.0,ИТМО-2,83.0,8.0,44.0,602.0
5.0,104.0,34.0,ИТМО-2,82.0,7.0,43.0,703.0
6.0,104.0,40.0,ИТМО-2,82.0,7.0,43.0,803.0
7.0,99.0,46.0,ИТМО-2,82.0,7.0,43.0,901.0
8.0,97.0,52.0,ИТМО-2,82.0,7.0,44.0,1003.0
9.0,95.0,58.0,ИТМО-2,82.0,7.0,44.0,1102.0
10.0,95.0,64.0,ИТМО-2,83.0,7.0,43.0,1202.0
11.0,93.0,71.0,ИТМО-2,83.0,7.0,43.0,1303.0
12.0,92.0,76.0,ИТМО-2,83.0,7.0,42.0,1402.0
13.0,92.0,82.0,ИТМО-2,83.0,7.0,42.0,1502.0
14.0,91.0,88.0,ИТМО-2,85.0,7.0,41.0,1602.0
15.0,90.0,94.0,ИТМО-2,85.0,7.0,43.0,1702.0
16.0,90.0,100.0,ИТМО-2,85.0,7.0,43.0,1803.0
17.0,90.0,106.0,ИТМО-2,84.0,7.0,44.0,1902.0
18.0,89.0,112.0,ИТМО-2,84.0,7.0,44.0,2003.0
19.0,89.0,118.0,ИТМО-2,85.0,7.0,43.0,2102.0
20.0,89.0,124.0,ИТМО-2,85.0,7.0,43.0,2201.0
21.0,89.0,130.0,ИТМО-2,85.0,7.0,43.0,2301.0
22.0,89.0,136.0,ИТМО-2,86.0,7.0,44.0,2403.0
23.0,88.0,142.0,ИТМО-2,86.0,7.0,44.0,2502.0
24.0,88.0,148.0,ИТМО-2,85.0,7.0,43.0,2602.0
25.0,88.0,154.0,ИТМО-2,86.0,7.0,42.0,2701.0
26.0,88.0,159.0,ИТМО-2,86.0,7.0,43.0,2802.0
27.0,88.0,165.0,ИТМО-2,86.0,7.0,43.0,2902.0
28.0,88.0,171.0,ИТМО-2,87.0,7.0,42.0,3001.0
29.0,88.0,177.0,ИТМО-2,87.0,7.0,43.0,3102.0
30.0,88.0,182.0,ИТМО-2,87.0,7.0,43.0,3203.0
31.0,88.0,188.0,ИТМО-2,87.0,7.0,43.0,3302.0
32.0,88.0,194.0,ИТМО-2,88.0,7.0,42.0,3402.0
33.0,88.0,200.0,ИТМО-2,88.0,7.0,43.0,3502.0
34.0,88.0,205.0,ИТМО-2,88.0,7.0,43.0,3601.0
35.0,88.0,211.0,ИТМО-2,88.0,7.0,43.0,3702.0
36.0,88.0,217.0,ИТМО-2,88.0,7.0,42.0,3802.0
37.0,88.0,222.0,ИТМО-2,88.0,7.0,42.0,3901.0
38.0,88.0,228.0,ИТМО-2,89.0,7.0,41.0,4001.0
39.0,88.0,234.0,ИТМО-2,89.0,7.0,42.0,4102.0
40.0,88.0,239.0,ИТМО-2,89.0,7.0,42.0,4202.0
41.0,88.0,245.0,ИТМО-2,89.0,7.0,41.0,4302.0
42.0,88.0,250.0,ИТМО-2,91.0,7.0,44.0,4402.0
43.0,88.0,255.0,ИТМО-2,91.0,7.0,44.0,4501.0
44.0,88.0,259.0,ИТМО-2,104.0,7.0,34.0,4601.0
45.0,89.0,263.0,ИТМО-2,125.0,7.0,49.0,4700.0
46.0,89.0,267.0,ИТМО-2,125.0,7.0,49.0,4799.0
47.0,90.0,271.0,ИТМО-2,129.0,7.0,29.0,4900.0
48.0,91.0,276.0,ИТМО-2,117.0,7.0,58.0,5000.0
49.0,91.0,281.0,ИТМО-2,93.0,7.0,59.0,5101.0
50.0,91.0,287.0,ИТМО-2,86.0,7.0,54.0,5201.0
51.0,90.0,293.0,ИТМО-2,83.0,7.0,54.0,5302.0
52.0,90.0,299.0,ИТМО-2,82.0,7.0,51.0,5402.0
53.0,90.0,306.0,ИТМО-2,82.0,7.0,51.0,5502.0
54.0,90.0,312.0,ИТМО-2,81.0,7.0,51.0,5601.0
55.0,90.0,318.0,ИТМО-2,81.0,7.0,50.0,5702.0
56.0,90.0,324.0,ИТМО-2,81.0,7.0,54.0,5801.0
57.0,89.0,330.0,ИТМО-2,82.0,7.0,52.0,5901.0
58.0,89.0,336.0,ИТМО-2,82.0,7.0,52.0,6002.0
59.0,89.0,343.0,ИТМО-2,82.0,7.0,55.0,6102.0
60.0,89.0,349.0,ИТМО-2,82.0,7.0,53.0,6202.0
61.0,89.0,355.0,ИТМО-2,82.0,7.0,53.0,6302.0
62.0,89.0,361.0,ИТМО-2,82.0,7.0,52.0,6401.0
63.0,89.0,367.0,ИТМО-2,82.0,7.0,53.0,6502.0
64.0,89.0,373.0,ИТМО-2,83.0,7.0,53.0,6601.0
65.0,88.0,379.0,ИТМО-2,82.0,7.0,54.0,6702.0
66.0,88.0,385.0,ИТМО-2,82.0,7.0,53.0,6801.0
67.0,88.0,391.0,ИТМО-2,83.0,7.0,54.0,6901.0
68.0,88.0,397.0,ИТМО-2,85.0,7.0,50.0,7001.0
69.0,88.0,403.0,ИТМО-2,85.0,7.0,50.0,7101.0
70.0,88.0,409.0,ИТМО-2,85.0,7.0,52.0,7202.0
71.0,88.0,415.0,ИТМО-2,84.0,7.0,54.0,7301.0
72.0,88.0,421.0,ИТМО-2,84.0,7.0,52.0,7402.0
73.0,88.0,427.0,ИТМО-2,84.0,7.0,53.0,7501.0
74.0,88.0,433.0,ИТМО-2,84.0,7.0,54.0,7601.0
75.0,88.0,439.0,ИТМО-2,84.0,7.0,53.0,7702.0
76.0,88.0,445.0,ИТМО-2,85.0,7.0,52.0,7801.0
77.0,88.0,451.0,ИТМО-2,85.0,7.0,52.0,7901.0
78.0,88.0,457.0,ИТМО-2,85.0,7.0,54.0,8002.0
79.0,88.0,463.0,ИТМО-2,85.0,7.0,52.0,8101.0
80.0,88.0,469.0,ИТМО-2,86.0,7.0,52.0,8201.0
81.0,88.0,474.0,ИТМО-2,87.0,7.0,52.0,8300.0
82.0,88.0,480.0,ИТМО-2,87.0,7.0,51.0,8401.0
83.0,88.0,486.0,ИТМО-2,88.0,7.0,63.0,8501.0
84.0,88.0,490.0,ИТМО-2,88.0,7.0,63.0,8600.0
85.0,88.0,496.0,ИТМО-2,101.0,7.0,38.0,8701.0
86.0,88.0,501.0,ИТМО-2,94.0,7.0,59.0,8802.0
87.0,88.0,506.0,ИТМО-2,94.0,7.0,59.0,8901.0
88.0,88.0,510.0,ИТМО-2,105.0,7.0,25.0,9000.0
89.0,88.0,516.0,ИТМО-2,100.0,7.0,44.0,9102.0
90.0,88.0,521.0,ИТМО-2,100.0,6.0,44.0,9201.0
91.0,88.0,527.0,ИТМО-2,86.0,6.0,54.0,9301.0
92.0,88.0,534.0,ИТМО-2,81.0,6.0,55.0,9401.0
93.0,88.0,540.0,ИТМО-2,79.0,6.0,56.0,9500.0
94.0,88.0,546.0,ИТМО-2,80.0,6.0,50.0,9601.0
95.0,88.0,553.0,ИТМО-2,79.0,6.0,53.0,9701.0
96.0,88.0,559.0,ИТМО-2,80.0,6.0,52.0,9802.0
97.0,88.0,566.0,ИТМО-2,79.0,5.0,53.0,9902.0
98.0,88.0,572.0,ИТМО-2,80.0,5.0,53.0,10001.0
99.0,87.0,578.0,ИТМО-2,80.0,5.0,53.0,10101.0
100.0,87.0,584.0,ИТМО-2,80.0,5.0,54.0,10202.0
101.0,87.0,590.0,ИТМО-2,80.0,5.0,54.0,10301.0
102.0,87.0,597.0,ИТМО-2,80.0,5.0,53.0,10401.0
103.0,87.0,603.0,ИТМО-2,81.0,5.0,53.0,10502.0
104.0,87.0,609.0,ИТМО-2,82.0,5.0,52.0,10601.0
105.0,87.0,615.0,ИТМО-2,82.0,5.0,53.0,10701.0
106.0,87.0,621.0,ИТМО-2,82.0,5.0,51.0,10802.0
107.0,87.0,627.0,ИТМО-2,82.0,5.0,51.0,10901.0
108.0,87.0,633.0,ИТМО-2,83.0,5.0,52.0,11002.0
109.0,87.0,639.0,ИТМО-2,83.0,4.0,52.0,11100.0
110.0,87.0,646.0,ИТМО-2,83.0,4.0,50.0,11201.0
111.0,87.0,652.0,ИТМО-2,83.0,4.0,51.0,11300.0
112.0,87.0,658.0,ИТМО-2,84.0,4.0,50.0,11401.0
113.0,87.0,664.0,ИТМО-2,84.0,4.0,50.0,11502.0
114.0,87.0,670.0,ИТМО-2,84.0,4.0,50.0,11601.0
115.0,87.0,675.0,ИТМО-2,84.0,4.0,50.0,11700.0
116.0,87.0,681.0,ИТМО-2,85.0,4.0,49.0,11801.0
117.0,87.0,688.0,ИТМО-2,85.0,4.0,52.0,11901.0
118.0,87.0,693.0,ИТМО-2,84.0,4.0,50.0,12001.0
119.0,87.0,699.0,ИТМО-2,84.0,4.0,50.0,12101.0
120.0,87.0,705.0,ИТМО-2,85.0,4.0,49.0,12200.0
121.0,87.0,711.0,ИТМО-2,85.0,4.0,49.0,12300.0
122.0,87.0,717.0,ИТМО-2,86.0,4.0,48.0,12401.0
123.0,87.0,723.0,ИТМО-2,86.0,4.0,47.0,12501.0
124.0,87.0,729.0,ИТМО-2,86.0,4.0,47.0,12601.0
125.0,87.0,734.0,ИТМО-2,86.0,4.0,49.0,12701.0
126.0,87.0,740.0,ИТМО-2,86.0,4.0,47.0,12800.0
127.0,87.0,746.0,ИТМО-2,87.0,4.0,48.0,12900.0
128.0,87.0,751.0,ИТМО-2,87.0,4.0,48.0,13000.0
129.0,87.0,755.0,ИТМО-2,87.0,4.0,48.0,13100.0
130.0,87.0,758.0,ИТМО-2,87.0,4.0,48.0,13198.0
131.0,87.0,762.0,ИТМО-2,87.0,4.0,48.0,13301.0
132.0,87.0,768.0,ИТМО-2,117.0,4.0,13.0,13402.0
133.0,87.0,774.0,ИТМО-2,86.0,4.0,52.0,13500.0
134.0,87.0,781.0,ИТМО-2,80.0,4.0,52.0,13600.0
135.0,87.0,788.0,ИТМО-2,76.0,4.0,53.0,13701.0
136.0,87.0,794.0,ИТМО-2,77.0,4.0,50.0,13801.0
137.0,87.0,801.0,ИТМО-2,77.0,4.0,53.0,13901.0
138.0,87.0,807.0,ИТМО-2,77.0,4.0,53.0,14001.0
139.0,87.0,814.0,ИТМО-2,77.0,4.0,52.0,14101.0
140.0,87.0,820.0,ИТМО-2,77.0,4.0,50.0,14200.0
141.0,87.0,827.0,ИТМО-2,76.0,4.0,52.0,14301.0
142.0,86.0,833.0,ИТМО-2,77.0,4.0,51.0,14401.0
143.0,86.0,840.0,ИТМО-2,77.0,4.0,50.0,14501.0
144.0,86.0,846.0,ИТМО-2,77.0,4.0,52.0,14600.0
145.0,86.0,853.0,ИТМО-2,77.0,4.0,52.0,14700.0
146.0,86.0,859.0,ИТМО-2,79.0,4.0,46.0,14800.0
147.0,86.0,865.0,ИТМО-2,80.0,4.0,49.0,14900.0
148.0,86.0,872.0,ИТМО-2,80.0,4.0,47.0,15001.0
149.0,86.0,878.0,ИТМО-2,79.0,4.0,52.0,15101.0
150.0,86.0,884.0,ИТМО-2,79.0,4.0,52.0,15201.0
151.0,86.0,890.0,ИТМО-2,79.0,4.0,49.0,15300.0
152.0,86.0,897.0,ИТМО-2,80.0,4.0,48.0,15401.0
153.0,86.0,903.0,ИТМО-2,80.0,4.0,50.0,15501.0
154.0,86.0,910.0,ИТМО-2,79.0,4.0,51.0,15601.0
155.0,86.0,916.0,ИТМО-2,80.0,5.0,51.0,15701.0
156.0,86.0,922.0,ИТМО-2,80.0,5.0,51.0,15801.0
157.0,86.0,928.0,ИТМО-2,80.0,5.0,52.0,15901.0
158.0,86.0,935.0,ИТМО-2,80.0,5.0,50.0,16001.0
159.0,86.0,941.0,ИТМО-2,81.0,5.0,50.0,16100.0
160.0,86.0,947.0,ИТМО-2,81.0,5.0,49.0,16200.0
161.0,86.0,953.0,ИТМО-2,82.0,5.0,48.0,16301.0
162.0,86.0,959.0,ИТМО-2,82.0,5.0,48.0,16401.0
163.0,86.0,965.0,ИТМО-2,82.0,5.0,51.0,16500.0
164.0,86.0,971.0,ИТМО-2,83.0,5.0,47.0,16600.0
165.0,85.0,978.0,ИТМО-2,83.0,5.0,50.0,16701.0
166.0,85.0,984.0,ИТМО-2,83.0,5.0,50.0,16801.0
167.0,85.0,989.0,ИТМО-2,83.0,5.0,50.0,16901.0
168.0,85.0,995.0,ИТМО-2,84.0,5.0,49.0,17000.0
169.0,85.0,1000.0,ИТМО-2,86.0,5.0,46.0,17078.0
0.0,271.0,2.0,Герцена,107.0,4.0,0.0,152.0
1.0,146.0,7.0,Герцена,89.0,4.0,58.0,251.0
2.0,116.0,13.0,Герцена,79.0,2.0,58.0,352.0
3.0,116.0,19.0,Герцена,79.0,2.0,58.0,452.0
4.0,104.0,26.0,Герцена,76.0,3.0,56.0,552.0
5.0,96.0,32.0,Герцена,76.0,3.0,54.0,652.0
6.0,92.0,39.0,Герцена,76.0,3.0,53.0,752.0
7.0,90.0,45.0,Герцена,76.0,3.0,53.0,852.0
8.0,88.0,52.0,Герцена,76.0,3.0,53.0,952.0
9.0,86.0,59.0,Герцена,76.0,3.0,53.0,1051.0
10.0,85.0,65.0,Герцена,77.0,3.0,53.0,1152.0
11.0,84.0,72.0,Герцена,77.0,3.0,54.0,1252.0
12.0,83.0,78.0,Герцена,77.0,3.0,54.0,1352.0
13.0,83.0,85.0,Герцена,76.0,3.0,54.0,1452.0
14.0,83.0,91.0,Герцена,76.0,3.0,54.0,1552.0
15.0,82.0,98.0,Герцена,76.0,3.0,53.0,1651.0
16.0,82.0,104.0,Герцена,77.0,3.0,53.0,1752.0
17.0,81.0,111.0,Герцена,77.0,3.0,54.0,1852.0
18.0,81.0,117.0,Герцена,78.0,3.0,52.0,1952.0
19.0,81.0,124.0,Герцена,78.0,3.0,52.0,2051.0
20.0,81.0,130.0,Герцена,78.0,3.0,54.0,2151.0
21.0,81.0,137.0,Герцена,78.0,2.0,54.0,2252.0
22.0,81.0,143.0,Герцена,78.0,2.0,53.0,2352.0
23.0,81.0,149.0,Герцена,78.0,2.0,52.0,2451.0
24.0,80.0,156.0,Герцена,78.0,2.0,53.0,2551.0
25.0,80.0,162.0,Герцена,79.0,2.0,53.0,2651.0
26.0,80.0,169.0,Герцена,78.0,2.0,54.0,2752.0
27.0,80.0,175.0,Герцена,79.0,2.0,53.0,2852.0
28.0,80.0,181.0,Герцена,79.0,2.0,53.0,2951.0
29.0,80.0,188.0,Герцена,79.0,2.0,53.0,3051.0
30.0,80.0,194.0,Герцена,79.0,2.0,53.0,3152.0
31.0,80.0,200.0,Герцена,79.0,2.0,53.0,3252.0
32.0,80.0,207.0,Герцена,80.0,2.0,53.0,3351.0
33.0,80.0,213.0,Герцена,80.0,2.0,53.0,3452.0
34.0,80.0,219.0,Герцена,80.0,2.0,52.0,3552.0
35.0,80.0,226.0,Герцена,80.0,2.0,52.0,3652.0
36.0,80.0,232.0,Герцена,80.0,2.0,53.0,3752.0
