,avg_pace,meters,name,pace,position,spm,time
16.0,95.0,94.0,ГУАП-2,87.0,9.0,52.0,1800.0
17.0,95.0,100.0,ГУАП-2,87.0,8.0,52.0,1900.0
18.0,95.0,106.0,ГУАП-2,87.0,9.0,52.0,2000.0
19.0,94.0,112.0,ГУАП-2,87.0,9.0,50.0,2099.0
20.0,94.0,117.0,ГУАП-2,87.0,9.0,54.0,2200.0
21.0,94.0,123.0,ГУАП-2,87.0,9.0,53.0,2300.0
22.0,93.0,129.0,ГУАП-2,88.0,9.0,50.0,2400.0
23.0,93.0,135.0,ГУАП-2,88.0,9.0,50.0,2500.0
24.0,93.0,140.0,ГУАП-2,89.0,9.0,49.0,2600.0
25.0,93.0,146.0,ГУАП-2,89.0,9.0,49.0,2699.0
26.0,93.0,151.0,ГУАП-2,89.0,9.0,52.0,2800.0
27.0,92.0,157.0,ГУАП-2,89.0,9.0,52.0,2900.0
28.0,92.0,163.0,ГУАП-2,89.0,9.0,54.0,3000.0
29.0,92.0,168.0,ГУАП-2,90.0,9.0,53.0,3099.0
30.0,92.0,174.0,ГУАП-2,91.0,9.0,54.0,3200.0
31.0,92.0,179.0,ГУАП-2,91.0,9.0,55.0,3300.0
32.0,92.0,185.0,ГУАП-2,91.0,9.0,55.0,3400.0
33.0,92.0,190.0,ГУАП-2,91.0,9.0,53.0,3499.0
34.0,92.0,196.0,ГУАП-2,92.0,9.0,54.0,3600.0
35.0,92.0,201.0,ГУАП-2,92.0,9.0,51.0,3700.0
36.0,92.0,207.0,ГУАП-2,92.0,9.0,50.0,3800.0
37.0,92.0,212.0,ГУАП-2,92.0,9.0,53.0,3900.0
38.0,92.0,218.0,ГУАП-2,93.0,9.0,52.0,4000.0
39.0,92.0,223.0,ГУАП-2,93.0,9.0,52.0,4100.0
40.0,92.0,228.0,ГУАП-2,93.0,9.0,48.0,4199.0
41.0,92.0,234.0,ГУАП-2,92.0,9.0,48.0,4300.0
42.0,92.0,239.0,ГУАП-2,92.0,9.0,49.0,4400.0
43.0,92.0,245.0,ГУАП-2,93.0,9.0,48.0,4499.0
44.0,92.0,250.0,ГУАП-2,93.0,9.0,48.0,4599.0
45.0,92.0,255.0,ГУАП-2,96.0,7.0,49.0,4698.0
46.0,92.0,259.0,ГУАП-2,96.0,7.0,49.0,4798.0
47.0,92.0,263.0,ГУАП-2,96.0,9.0,49.0,4899.0
48.0,92.0,267.0,ГУАП-2,96.0,9.0,49.0,4997.0
49.0,94.0,270.0,ГУАП-2,126.0,9.0,13.0,5097.0
50.0,95.0,273.0,ГУАП-2,126.0,9.0,13.0,5199.0
51.0,95.0,278.0,ГУАП-2,139.0,9.0,44.0,5299.0
52.0,95.0,283.0,ГУАП-2,109.0,9.0,46.0,5399.0
53.0,96.0,288.0,ГУАП-2,102.0,9.0,49.0,5499.0
54.0,96.0,293.0,ГУАП-2,101.0,9.0,51.0,5599.0
55.0,96.0,298.0,ГУАП-2,96.0,9.0,55.0,5699.0
56.0,96.0,303.0,ГУАП-2,96.0,9.0,55.0,5799.0
57.0,96.0,309.0,ГУАП-2,94.0,9.0,49.0,5899.0
58.0,96.0,314.0,ГУАП-2,91.0,9.0,55.0,5999.0
59.0,95.0,320.0,ГУАП-2,90.0,9.0,55.0,6099.0
60.0,95.0,326.0,ГУАП-2,89.0,9.0,53.0,6199.0
61.0,95.0,331.0,ГУАП-2,89.0,9.0,54.0,6299.0
62.0,95.0,337.0,ГУАП-2,89.0,9.0,54.0,6400.0
63.0,95.0,342.0,ГУАП-2,90.0,9.0,55.0,6499.0
64.0,95.0,348.0,ГУАП-2,90.0,9.0,54.0,6600.0
65.0,95.0,354.0,ГУАП-2,90.0,9.0,55.0,6700.0
66.0,95.0,359.0,ГУАП-2,90.0,9.0,55.0,6799.0
67.0,95.0,365.0,ГУАП-2,91.0,9.0,54.0,6899.0
68.0,95.0,370.0,ГУАП-2,92.0,9.0,52.0,6999.0
69.0,95.0,376.0,ГУАП-2,91.0,9.0,56.0,7098.0
70.0,95.0,381.0,ГУАП-2,92.0,9.0,54.0,7199.0
71.0,95.0,386.0,ГУАП-2,93.0,9.0,56.0,7299.0
72.0,94.0,392.0,ГУАП-2,94.0,9.0,53.0,7399.0
73.0,95.0,397.0,ГУАП-2,97.0,9.0,46.0,7500.0
74.0,95.0,402.0,ГУАП-2,97.0,9.0,46.0,7599.0
75.0,95.0,407.0,ГУАП-2,97.0,9.0,51.0,7700.0
76.0,95.0,412.0,ГУАП-2,98.0,9.0,60.0,7799.0
77.0,95.0,417.0,ГУАП-2,100.0,9.0,48.0,7899.0
78.0,95.0,422.0,ГУАП-2,99.0,9.0,54.0,7999.0
79.0,95.0,427.0,ГУАП-2,101.0,9.0,54.0,8098.0
80.0,95.0,432.0,ГУАП-2,102.0,9.0,55.0,8199.0
81.0,95.0,437.0,ГУАП-2,103.0,9.0,55.0,8299.0
82.0,95.0,442.0,ГУАП-2,101.0,9.0,53.0,8400.0
83.0,95.0,447.0,ГУАП-2,101.0,9.0,53.0,8499.0
84.0,95.0,452.0,ГУАП-2,102.0,9.0,54.0,8600.0
85.0,95.0,457.0,ГУАП-2,102.0,9.0,54.0,8698.0
86.0,95.0,462.0,ГУАП-2,103.0,9.0,51.0,8799.0
87.0,95.0,466.0,ГУАП-2,104.0,9.0,51.0,8899.0
88.0,96.0,471.0,ГУАП-2,107.0,9.0,56.0,8999.0
89.0,96.0,476.0,ГУАП-2,106.0,9.0,53.0,9098.0
90.0,96.0,480.0,ГУАП-2,107.0,9.0,64.0,9199.0
91.0,96.0,484.0,ГУАП-2,107.0,9.0,64.0,9298.0
92.0,96.0,488.0,ГУАП-2,107.0,9.0,64.0,9397.0
93.0,96.0,491.0,ГУАП-2,107.0,9.0,64.0,9497.0
94.0,96.0,494.0,ГУАП-2,107.0,9.0,64.0,9598.0
95.0,97.0,499.0,ГУАП-2,140.0,9.0,12.0,9699.0
96.0,97.0,504.0,ГУАП-2,100.0,9.0,67.0,9800.0
97.0,97.0,510.0,ГУАП-2,92.0,9.0,64.0,9900.0
98.0,97.0,516.0,ГУАП-2,87.0,9.0,63.0,9999.0
99.0,97.0,522.0,ГУАП-2,85.0,9.0,62.0,10100.0
100.0,97.0,528.0,ГУАП-2,84.0,9.0,61.0,10200.0
101.0,97.0,534.0,ГУАП-2,83.0,9.0,60.0,10299.0
102.0,96.0,540.0,ГУАП-2,83.0,9.0,62.0,10399.0
103.0,96.0,546.0,ГУАП-2,83.0,9.0,62.0,10500.0
104.0,96.0,552.0,ГУАП-2,84.0,9.0,62.0,10599.0
105.0,96.0,558.0,ГУАП-2,84.0,9.0,61.0,10700.0
106.0,96.0,563.0,ГУАП-2,85.0,9.0,60.0,10799.0
107.0,96.0,569.0,ГУАП-2,87.0,9.0,57.0,10899.0
108.0,96.0,575.0,ГУАП-2,87.0,9.0,59.0,10999.0
109.0,96.0,581.0,ГУАП-2,87.0,9.0,59.0,11099.0
110.0,96.0,587.0,ГУАП-2,87.0,9.0,58.0,11198.0
111.0,95.0,592.0,ГУАП-2,86.0,9.0,58.0,11299.0
112.0,95.0,598.0,ГУАП-2,86.0,9.0,58.0,11399.0
113.0,95.0,604.0,ГУАП-2,86.0,9.0,57.0,11499.0
114.0,95.0,610.0,ГУАП-2,87.0,9.0,58.0,11599.0
115.0,95.0,616.0,ГУАП-2,88.0,9.0,57.0,11699.0
116.0,95.0,621.0,ГУАП-2,90.0,9.0,52.0,11798.0
117.0,95.0,627.0,ГУАП-2,88.0,9.0,58.0,11899.0
118.0,95.0,633.0,ГУАП-2,88.0,8.0,56.0,11999.0
119.0,95.0,638.0,ГУАП-2,89.0,7.0,55.0,12098.0
120.0,95.0,644.0,ГУАП-2,89.0,8.0,55.0,12198.0
121.0,95.0,650.0,ГУАП-2,89.0,7.0,55.0,12300.0
122.0,95.0,655.0,ГУАП-2,89.0,7.0,55.0,12399.0
123.0,95.0,661.0,ГУАП-2,90.0,7.0,57.0,12499.0
124.0,95.0,666.0,ГУАП-2,91.0,7.0,53.0,12599.0
125.0,95.0,672.0,ГУАП-2,91.0,7.0,53.0,12698.0
126.0,95.0,677.0,ГУАП-2,91.0,7.0,57.0,12799.0
127.0,95.0,683.0,ГУАП-2,92.0,7.0,52.0,12899.0
128.0,95.0,688.0,ГУАП-2,92.0,7.0,55.0,12998.0
129.0,95.0,693.0,ГУАП-2,93.0,7.0,51.0,13098.0
130.0,94.0,699.0,ГУАП-2,92.0,7.0,55.0,13199.0
131.0,94.0,704.0,ГУАП-2,92.0,6.0,56.0,13299.0
132.0,94.0,710.0,ГУАП-2,92.0,6.0,56.0,13399.0
133.0,94.0,715.0,ГУАП-2,93.0,6.0,55.0,13499.0
134.0,94.0,720.0,ГУАП-2,95.0,6.0,52.0,13599.0
135.0,94.0,726.0,ГУАП-2,95.0,6.0,53.0,13698.0
136.0,94.0,731.0,ГУАП-2,96.0,6.0,54.0,13798.0
137.0,94.0,736.0,ГУАП-2,97.0,6.0,53.0,13898.0
138.0,94.0,741.0,ГУАП-2,99.0,6.0,51.0,13999.0
139.0,95.0,746.0,ГУАП-2,100.0,6.0,49.0,14098.0
140.0,95.0,751.0,ГУАП-2,100.0,6.0,49.0,14199.0
141.0,95.0,756.0,ГУАП-2,100.0,6.0,49.0,14299.0
142.0,95.0,761.0,ГУАП-2,98.0,6.0,50.0,14398.0
143.0,95.0,766.0,ГУАП-2,99.0,6.0,49.0,14499.0
144.0,95.0,771.0,ГУАП-2,101.0,6.0,43.0,14598.0
145.0,95.0,776.0,ГУАП-2,101.0,6.0,43.0,14697.0
146.0,95.0,780.0,ГУАП-2,101.0,6.0,43.0,14797.0
147.0,95.0,784.0,ГУАП-2,101.0,7.0,43.0,14897.0
148.0,95.0,787.0,ГУАП-2,101.0,7.0,43.0,14996.0
149.0,95.0,790.0,ГУАП-2,101.0,7.0,43.0,15096.0
150.0,96.0,794.0,ГУАП-2,132.0,8.0,11.0,15198.0
151.0,96.0,799.0,ГУАП-2,125.0,8.0,61.0,15298.0
152.0,96.0,804.0,ГУАП-2,105.0,8.0,61.0,15399.0
153.0,96.0,809.0,ГУАП-2,94.0,8.0,66.0,15498.0
154.0,96.0,815.0,ГУАП-2,89.0,8.0,58.0,15599.0
155.0,96.0,821.0,ГУАП-2,86.0,8.0,62.0,15698.0
156.0,96.0,827.0,ГУАП-2,84.0,8.0,58.0,15799.0
157.0,95.0,833.0,ГУАП-2,84.0,8.0,62.0,15899.0
158.0,95.0,839.0,ГУАП-2,85.0,8.0,60.0,15998.0
159.0,95.0,845.0,ГУАП-2,85.0,8.0,61.0,16099.0
160.0,95.0,850.0,ГУАП-2,87.0,8.0,58.0,16199.0
161.0,95.0,856.0,ГУАП-2,91.0,8.0,56.0,16298.0
162.0,95.0,861.0,ГУАП-2,93.0,8.0,63.0,16398.0
163.0,95.0,867.0,ГУАП-2,95.0,8.0,62.0,16498.0
164.0,95.0,872.0,ГУАП-2,92.0,8.0,63.0,16599.0
165.0,95.0,878.0,ГУАП-2,90.0,8.0,61.0,16699.0
166.0,95.0,883.0,ГУАП-2,90.0,8.0,59.0,16799.0
167.0,95.0,889.0,ГУАП-2,89.0,8.0,60.0,16898.0
168.0,95.0,894.0,ГУАП-2,91.0,8.0,54.0,16998.0
169.0,95.0,900.0,ГУАП-2,92.0,8.0,53.0,17098.0
170.0,95.0,905.0,ГУАП-2,92.0,8.0,57.0,17198.0
171.0,95.0,911.0,ГУАП-2,90.0,8.0,52.0,17298.0
172.0,95.0,917.0,ГУАП-2,90.0,8.0,52.0,17398.0
173.0,95.0,922.0,ГУАП-2,91.0,8.0,55.0,17499.0
174.0,95.0,928.0,ГУАП-2,92.0,8.0,55.0,17598.0
175.0,95.0,933.0,ГУАП-2,92.0,8.0,55.0,17699.0
176.0,95.0,938.0,ГУАП-2,92.0,8.0,54.0,17799.0
177.0,95.0,944.0,ГУАП-2,92.0,8.0,55.0,17899.0
178.0,95.0,949.0,ГУАП-2,92.0,8.0,56.0,17998.0
179.0,95.0,955.0,ГУАП-2,92.0,8.0,56.0,18097.0
180.0,95.0,960.0,ГУАП-2,92.0,8.0,56.0,18198.0
181.0,95.0,966.0,ГУАП-2,92.0,8.0,56.0,18297.0
182.0,95.0,971.0,ГУАП-2,94.0,8.0,56.0,18398.0
183.0,95.0,976.0,ГУАП-2,95.0,8.0,57.0,18498.0
184.0,95.0,982.0,ГУАП-2,94.0,8.0,59.0,18598.0
185.0,95.0,987.0,ГУАП-2,94.0,8.0,55.0,18698.0
186.0,95.0,992.0,ГУАП-2,94.0,8.0,52.0,18798.0
187.0,95.0,998.0,ГУАП-2,95.0,8.0,56.0,18898.0
188.0,0.0,1000.0,ГУАП-2,0.0,8.0,0.0,18941.0
